"year","date","month","date_num","hour","Temp_c","RH","VPD_kpa","Prec"
"2021","4/1/21","apr",1,0,2.77777777777778,96,0.0298359264042926,0
"2021","4/1/21","apr",1,1,0.555555555555556,88,0.0763130004687945,0
"2021","4/1/21","apr",1,2,0,96,0.024432,0.01
"2021","4/1/21","apr",1,3,-0.555555555555556,96,0.0234616497122873,0
"2021","4/1/21","apr",1,4,-1.11111111111111,100,0,0.01
"2021","4/1/21","apr",1,5,-1.11111111111111,96,0.0225255432964544,0
"2021","4/1/21","apr",1,6,-1.11111111111111,96,0.0225255432964544,0
"2021","4/1/21","apr",1,7,-1.11111111111111,96,0.0225255432964544,0
"2021","4/1/21","apr",1,8,-1.11111111111111,78,0.123890488130499,0
"2021","4/1/21","apr",1,9,-1.11111111111111,81,0.106996330658158,0
"2021","4/1/21","apr",1,10,-1.11111111111111,81,0.106996330658158,0.01
"2021","4/1/21","apr",1,11,0,78,0.134376,0
"2021","4/1/21","apr",1,12,0,75,0.1527,0
"2021","4/1/21","apr",1,13,0.555555555555556,75,0.158985417643322,0
"2021","4/1/21","apr",1,14,0.555555555555556,78,0.139907167526123,0
"2021","4/1/21","apr",1,15,-0.555555555555556,92,0.0469232994245744,0
"2021","4/1/21","apr",1,16,-0.555555555555556,85,0.087981186421077,0.01
"2021","4/1/21","apr",1,17,-1.11111111111111,81,0.106996330658158,0
"2021","4/1/21","apr",1,18,-1.66666666666667,85,0.0810848815040303,0
"2021","4/1/21","apr",1,19,-2.22222222222222,85,0.0778196467631341,0
"2021","4/1/21","apr",1,20,-2.77777777777778,92,0.0398247244653859,0
"2021","4/1/21","apr",1,21,-3.33333333333333,88,0.0573091095939494,0
"2021","4/1/21","apr",1,22,-4.44444444444444,88,0.0527138750717498,0
"2021","4/1/21","apr",1,23,-5,78,0.0926588282459998,0
"2021","4/2/21","apr",2,0,-6.11111111111111,68,0.123820169598448,0
"2021","4/2/21","apr",2,1,-7.22222222222222,70,0.106557570344547,0.01
"2021","4/2/21","apr",2,2,-6.11111111111111,68,0.123820169598448,0.02
"2021","4/2/21","apr",2,3,-5.55555555555556,65,0.141307414792992,0.01
"2021","4/2/21","apr",2,4,-5.55555555555556,57,0.173606252459962,0
"2021","4/2/21","apr",2,5,-5.55555555555556,55,0.181680961876704,0
"2021","4/2/21","apr",2,6,-6.11111111111111,57,0.166383352897914,0
"2021","4/2/21","apr",2,7,-5.55555555555556,57,0.173606252459962,0
"2021","4/2/21","apr",2,8,-4.44444444444444,57,0.18889138567377,0
"2021","4/2/21","apr",2,9,-3.88888888888889,55,0.206133590518198,0
"2021","4/2/21","apr",2,10,-3.88888888888889,57,0.196972097606278,0
"2021","4/2/21","apr",2,11,-3.33333333333333,55,0.21490916097731,0
"2021","4/2/21","apr",2,12,-2.77777777777778,53,0.233970256234142,0
"2021","4/2/21","apr",2,13,-1.66666666666667,46,0.291905573414509,0
"2021","4/2/21","apr",2,14,-1.11111111111111,48,0.292832062853907,0
"2021","4/2/21","apr",2,15,-0.555555555555556,47,0.310866858687805,0
"2021","4/2/21","apr",2,16,-0.555555555555556,43,0.334328508400092,0
"2021","4/2/21","apr",2,17,-0.555555555555556,43,0.334328508400092,0
"2021","4/2/21","apr",2,18,-0.555555555555556,39,0.357790158112379,0
"2021","4/2/21","apr",2,19,-1.66666666666667,42,0.31352820848225,0
"2021","4/2/21","apr",2,20,-2.77777777777778,48,0.258860709025008,0
"2021","4/2/21","apr",2,21,-3.88888888888889,55,0.206133590518198,0
"2021","4/2/21","apr",2,22,-3.88888888888889,57,0.196972097606278,0
"2021","4/2/21","apr",2,23,-3.88888888888889,60,0.183229858238398,0
"2021","4/3/21","apr",3,0,-3.88888888888889,66,0.155745379502638,0
"2021","4/3/21","apr",3,1,-3.88888888888889,68,0.146583886590719,0
"2021","4/3/21","apr",3,2,-4.44444444444444,71,0.127391864756729,0
"2021","4/3/21","apr",3,3,-5,74,0.109505887927091,0
"2021","4/3/21","apr",3,4,-6.11111111111111,77,0.0889957468988842,0
"2021","4/3/21","apr",3,5,-7.77777777777778,77,0.0782468251900186,0
"2021","4/3/21","apr",3,6,-7.77777777777778,77,0.0782468251900186,0
"2021","4/3/21","apr",3,7,-5.55555555555556,77,0.0928591582925377,0
"2021","4/3/21","apr",3,8,-1.66666666666667,66,0.183792398075802,0
"2021","4/3/21","apr",3,9,-0.555555555555556,66,0.199424022554441,0
"2021","4/3/21","apr",3,10,1.11111111111111,45,0.364096567249278,0
"2021","4/3/21","apr",3,11,2.77777777777778,38,0.462456859266535,0
"2021","4/3/21","apr",3,12,4.44444444444444,34,0.553776479441844,0
"2021","4/3/21","apr",3,13,6.66666666666667,28,0.704993018652085,0
"2021","4/3/21","apr",3,14,7.22222222222222,25,0.762936802546554,0
"2021","4/3/21","apr",3,15,7.77777777777778,23,0.813612968144496,0
"2021","4/3/21","apr",3,16,8.33333333333333,23,0.844973446624643,0
"2021","4/3/21","apr",3,17,8.88888888888889,21,0.900182354961692,0
"2021","4/3/21","apr",3,18,7.77777777777778,26,0.781913761593412,0
"2021","4/3/21","apr",3,19,5,51,0.427432370571359,0
"2021","4/3/21","apr",3,20,6.11111111111111,33,0.631359152063492,0
"2021","4/3/21","apr",3,21,4.44444444444444,70,0.251716581564475,0
"2021","4/3/21","apr",3,22,3.33333333333333,82,0.139658611515238,0
"2021","4/3/21","apr",3,23,3.33333333333333,82,0.139658611515238,0
"2021","4/4/21","apr",4,0,3.88888888888889,76,0.193661498019193,0
"2021","4/4/21","apr",4,1,3.88888888888889,76,0.193661498019193,0
"2021","4/4/21","apr",4,2,3.88888888888889,72,0.225938414355725,0
"2021","4/4/21","apr",4,3,4.44444444444444,70,0.251716581564475,0
"2021","4/4/21","apr",4,4,3.88888888888889,72,0.225938414355725,0
"2021","4/4/21","apr",4,5,2.22222222222222,79,0.150557971341993,0
"2021","4/4/21","apr",4,6,1.11111111111111,85,0.0992990637952578,0
"2021","4/4/21","apr",4,7,3.33333333333333,79,0.162935046767778,0
"2021","4/4/21","apr",4,8,6.66666666666667,57,0.421037497250551,0
"2021","4/4/21","apr",4,9,8.88888888888889,46,0.615314521113055,0
"2021","4/4/21","apr",4,10,9.44444444444444,50,0.59149468547063,0
"2021","4/4/21","apr",4,11,10,52,0.589422057282902,0
"2021","4/4/21","apr",4,12,11.1111111111111,48,0.687669335720063,0
"2021","4/4/21","apr",4,13,12.2222222222222,41,0.839716726276862,0
"2021","4/4/21","apr",4,14,13.3333333333333,38,0.949060897227612,0
"2021","4/4/21","apr",4,15,12.7777777777778,38,0.915205044370101,0
"2021","4/4/21","apr",4,16,12.2222222222222,38,0.882414186935007,0
"2021","4/4/21","apr",4,17,11.1111111111111,43,0.753791387231608,0
"2021","4/4/21","apr",4,18,9.44444444444444,44,0.662474047727105,0
"2021","4/4/21","apr",4,19,7.22222222222222,49,0.518797025731657,0
"2021","4/4/21","apr",4,20,4.44444444444444,59,0.344012661471448,0
"2021","4/4/21","apr",4,21,2.77777777777778,82,0.134261668819317,0
"2021","4/4/21","apr",4,22,1.66666666666667,85,0.103347670353916,0
"2021","4/4/21","apr",4,23,1.11111111111111,88,0.0794392510362062,0
"2021","4/5/21","apr",5,0,0,88,0.073296,0
"2021","4/5/21","apr",5,1,1.66666666666667,88,0.0826781362831328,0
"2021","4/5/21","apr",5,2,2.77777777777778,72,0.208851484830048,0
"2021","4/5/21","apr",5,3,1.66666666666667,75,0.172246117256526,0
"2021","4/5/21","apr",5,4,1.11111111111111,79,0.139018689313361,0
"2021","4/5/21","apr",5,5,1.11111111111111,82,0.119158876554309,0
"2021","4/5/21","apr",5,6,1.11111111111111,79,0.139018689313361,0
"2021","4/5/21","apr",5,7,2.77777777777778,78,0.164097595223609,0
"2021","4/5/21","apr",5,8,4.44444444444444,73,0.226544923408027,0
"2021","4/5/21","apr",5,9,6.11111111111111,65,0.329814482421227,0
"2021","4/5/21","apr",5,10,7.77777777777778,58,0.44378889171518,0
"2021","4/5/21","apr",5,11,9.44444444444444,50,0.59149468547063,0
"2021","4/5/21","apr",5,12,11.6666666666667,39,0.836939346109882,0
"2021","4/5/21","apr",5,13,12.7777777777778,29,1.0480573895206,0
"2021","4/5/21","apr",5,14,13.3333333333333,26,1.13275010314263,0
"2021","4/5/21","apr",5,15,13.3333333333333,23,1.17867240462139,0
"2021","4/5/21","apr",5,16,12.7777777777778,23,1.13662561962093,0
"2021","4/5/21","apr",5,17,11.1111111111111,26,0.978606362370859,0
"2021","4/5/21","apr",5,18,9.44444444444444,33,0.792602878530644,0
"2021","4/5/21","apr",5,19,8.33333333333333,35,0.713289273124698,0
"2021","4/5/21","apr",5,20,4.44444444444444,65,0.293669345158553,0
"2021","4/5/21","apr",5,21,2.77777777777778,64,0.268523337638633,0
"2021","4/5/21","apr",5,22,1.66666666666667,75,0.172246117256526,0
"2021","4/5/21","apr",5,23,1.11111111111111,79,0.139018689313361,0
"2021","4/6/21","apr",6,0,0,81,0.116052,0
"2021","4/6/21","apr",6,1,-0.555555555555556,82,0.105577423705292,0
"2021","4/6/21","apr",6,2,-1.11111111111111,85,0.0844707873617039,0
"2021","4/6/21","apr",6,3,-1.66666666666667,89,0.0594622464362889,0
"2021","4/6/21","apr",6,4,-2.22222222222222,88,0.0622557174105072,0
"2021","4/6/21","apr",6,5,-3.33333333333333,92,0.038206073062633,0
"2021","4/6/21","apr",6,6,-3.88888888888889,92,0.0366459716476796,0
"2021","4/6/21","apr",6,7,-0.555555555555556,92,0.0469232994245744,0
"2021","4/6/21","apr",6,8,4.44444444444444,62,0.318841003315001,0
"2021","4/6/21","apr",6,9,6.66666666666667,53,0.460203776064556,0
"2021","4/6/21","apr",6,10,9.44444444444444,37,0.745283303692993,0
"2021","4/6/21","apr",6,11,11.1111111111111,35,0.859586669650079,0
"2021","4/6/21","apr",6,12,12.7777777777778,30,1.03329601783721,0
"2021","4/6/21","apr",6,13,13.3333333333333,28,1.10213523549013,0
"2021","4/6/21","apr",6,14,14.4444444444444,21,1.29978627619959,0
"2021","4/6/21","apr",6,15,15,21,1.34722352337146,0
"2021","4/6/21","apr",6,16,15.5555555555556,20,1.41384517690772,0
"2021","4/6/21","apr",6,17,15,16,1.43249083497725,0
"2021","4/6/21","apr",6,18,13.3333333333333,20,1.22459470610014,0
"2021","4/6/21","apr",6,19,11.1111111111111,26,0.978606362370859,0
"2021","4/6/21","apr",6,20,9.44444444444444,33,0.792602878530644,0
"2021","4/6/21","apr",6,21,9.44444444444444,30,0.828092559658881,0
"2021","4/6/21","apr",6,22,8.88888888888889,35,0.740656368006455,0
"2021","4/6/21","apr",6,23,8.88888888888889,29,0.809024648130128,0
"2021","4/7/21","apr",7,0,9.44444444444444,26,0.875412134496532,0
"2021","4/7/21","apr",7,1,8.33333333333333,27,0.801078722124661,0
"2021","4/7/21","apr",7,2,7.77777777777778,42,0.612851326654296,0
"2021","4/7/21","apr",7,3,7.22222222222222,49,0.518797025731657,0
"2021","4/7/21","apr",7,4,7.22222222222222,45,0.559486988534139,0
"2021","4/7/21","apr",7,5,8.33333333333333,39,0.669394548624717,0
"2021","4/7/21","apr",7,6,8.33333333333333,37,0.691341910874708,0
"2021","4/7/21","apr",7,7,9.44444444444444,36,0.757113197402406,0
"2021","4/7/21","apr",7,8,11.1111111111111,29,0.938933131463932,0
"2021","4/7/21","apr",7,9,12.7777777777778,26,1.09234150457077,0
"2021","4/7/21","apr",7,10,15,23,1.31311659872914,0
"2021","4/7/21","apr",7,11,16.6666666666667,18,1.55568224018393,0
"2021","4/7/21","apr",7,12,17.7777777777778,18,1.66896712395956,0
"2021","4/7/21","apr",7,13,19.4444444444444,18,1.85243380439541,0
"2021","4/7/21","apr",7,14,20,21,1.84724220403268,0
"2021","4/7/21","apr",7,15,20.5555555555556,24,1.83913560294053,0
"2021","4/7/21","apr",7,16,20,30,1.63679688964921,0
"2021","4/7/21","apr",7,17,19.4444444444444,33,1.51357396212796,0
"2021","4/7/21","apr",7,18,16.1111111111111,39,1.11705111351958,0
"2021","4/7/21","apr",7,19,15,42,0.989100814627148,0
"2021","4/7/21","apr",7,20,13.8888888888889,47,0.841170731460194,0
"2021","4/7/21","apr",7,21,9.44444444444444,69,0.36672670499179,0
"2021","4/7/21","apr",7,22,8.33333333333333,71,0.318236752624866,0
"2021","4/7/21","apr",7,23,7.22222222222222,76,0.244139776814897,0
"2021","4/8/21","apr",8,0,8.33333333333333,71,0.318236752624866,0
"2021","4/8/21","apr",8,1,7.22222222222222,80,0.203449814012414,0
"2021","4/8/21","apr",8,2,6.66666666666667,79,0.205622963773525,0
"2021","4/8/21","apr",8,3,6.11111111111111,82,0.169618876673774,0
"2021","4/8/21","apr",8,4,8.33333333333333,74,0.285315709249879,0
"2021","4/8/21","apr",8,5,8.33333333333333,74,0.285315709249879,0
"2021","4/8/21","apr",8,6,9.44444444444444,69,0.36672670499179,0
"2021","4/8/21","apr",8,7,12.2222222222222,59,0.583531962327989,0
"2021","4/8/21","apr",8,8,13.8888888888889,55,0.714201564447334,0
"2021","4/8/21","apr",8,9,16.1111111111111,46,0.988864920164871,0
"2021","4/8/21","apr",8,10,17.7777777777778,41,1.20084219894652,0
"2021","4/8/21","apr",8,11,20,37,1.47311720068429,0
"2021","4/8/21","apr",8,12,22.2222222222222,35,1.74197091373933,0
"2021","4/8/21","apr",8,13,22.7777777777778,34,1.82945200892358,0
"2021","4/8/21","apr",8,14,23.8888888888889,33,1.98593036064679,0
"2021","4/8/21","apr",8,15,23.8888888888889,33,1.98593036064679,0
"2021","4/8/21","apr",8,16,23.8888888888889,32,2.01557111229823,0
"2021","4/8/21","apr",8,17,23.3333333333333,33,1.92060908570963,0
"2021","4/8/21","apr",8,18,21.6666666666667,36,1.65804043870056,0
"2021","4/8/21","apr",8,19,19.4444444444444,42,1.31025805676749,0
"2021","4/8/21","apr",8,20,17.2222222222222,48,1.0218970493971,0
"2021","4/8/21","apr",8,21,17.2222222222222,48,1.0218970493971,0
"2021","4/8/21","apr",8,22,16.1111111111111,52,0.878991040146552,0
"2021","4/8/21","apr",8,23,15.5555555555556,53,0.830634041433283,0
"2021","4/9/21","apr",9,0,15,58,0.716245417488624,0
"2021","4/9/21","apr",9,1,14.4444444444444,57,0.707478606032686,0
"2021","4/9/21","apr",9,2,13.3333333333333,62,0.581682485397569,0
"2021","4/9/21","apr",9,3,12.7777777777778,62,0.560932123968772,0
"2021","4/9/21","apr",9,4,12.2222222222222,61,0.555066988555892,0
"2021","4/9/21","apr",9,5,11.6666666666667,61,0.535092368824351,0
"2021","4/9/21","apr",9,6,11.6666666666667,61,0.535092368824351,0
"2021","4/9/21","apr",9,7,12.2222222222222,59,0.583531962327989,0
"2021","4/9/21","apr",9,8,13.8888888888889,55,0.714201564447334,0
"2021","4/9/21","apr",9,9,15.5555555555556,49,0.901326300278669,0
"2021","4/9/21","apr",9,10,15.5555555555556,49,0.901326300278669,0
"2021","4/9/21","apr",9,11,15,53,0.801512729094413,0
"2021","4/9/21","apr",9,12,14.4444444444444,53,0.773290569384563,0
"2021","4/9/21","apr",9,13,17.7777777777778,48,1.05836939568168,0
"2021","4/9/21","apr",9,14,18.8888888888889,49,1.11292576984255,0
"2021","4/9/21","apr",9,15,17.2222222222222,54,0.903985851389743,0
"2021","4/9/21","apr",9,16,18.3333333333333,52,1.01167052483115,0
"2021","4/9/21","apr",9,17,16.1111111111111,60,0.73249253345546,0
"2021","4/9/21","apr",9,18,16.6666666666667,56,0.834756324001131,0
"2021","4/9/21","apr",9,19,14.4444444444444,65,0.57585467932893,0
"2021","4/9/21","apr",9,20,13.8888888888889,67,0.523747813928045,0
"2021","4/9/21","apr",9,21,13.8888888888889,67,0.523747813928045,0
"2021","4/9/21","apr",9,22,12.7777777777778,72,0.413318407134884,0
"2021","4/9/21","apr",9,23,12.7777777777778,74,0.383795663768107,0
"2021","4/10/21","apr",10,0,12.7777777777778,77,0.339511548717941,0
"2021","4/10/21","apr",10,1,12.7777777777778,77,0.339511548717941,0
"2021","4/10/21","apr",10,2,12.2222222222222,80,0.28464973772097,0
"2021","4/10/21","apr",10,3,12.2222222222222,80,0.28464973772097,0
"2021","4/10/21","apr",10,4,11.1111111111111,86,0.185141744232325,0
"2021","4/10/21","apr",10,5,11.6666666666667,83,0.23324539153882,0
"2021","4/10/21","apr",10,6,11.6666666666667,86,0.192084440090793,0
"2021","4/10/21","apr",10,7,12.2222222222222,83,0.241952277062825,0
"2021","4/10/21","apr",10,8,13.3333333333333,80,0.306148676525036,0
"2021","4/10/21","apr",10,9,14.4444444444444,75,0.411324770949236,0
"2021","4/10/21","apr",10,10,16.1111111111111,70,0.549369400091595,0
"2021","4/10/21","apr",10,11,18.3333333333333,63,0.779829362890675,0
"2021","4/10/21","apr",10,12,20.5555555555556,55,1.08896187016216,0
"2021","4/10/21","apr",10,13,22.2222222222222,49,1.36677717847239,0
"2021","4/10/21","apr",10,14,23.3333333333333,40,1.71994843496385,0
"2021","4/10/21","apr",10,15,23.8888888888889,39,1.80808585073812,0
"2021","4/10/21","apr",10,16,23.8888888888889,39,1.80808585073812,0
"2021","4/10/21","apr",10,17,22.7777777777778,40,1.66313818993053,0
"2021","4/10/21","apr",10,18,21.1111111111111,51,1.22697458359238,0
"2021","4/10/21","apr",10,19,18.8888888888889,54,1.00381540025014,0
"2021","4/10/21","apr",10,20,17.2222222222222,65,0.687815321709587,0
"2021","4/10/21","apr",10,21,15,75,0.426336558028943,0
"2021","4/10/21","apr",10,22,15.5555555555556,75,0.441826617783661,0
"2021","4/10/21","apr",10,23,15,78,0.37517617106547,0
"2021","4/11/21","apr",11,0,15,75,0.426336558028943,0
"2021","4/11/21","apr",11,1,14.4444444444444,78,0.361965798435328,0
"2021","4/11/21","apr",11,2,14.4444444444444,78,0.361965798435328,0
"2021","4/11/21","apr",11,3,14.4444444444444,78,0.361965798435328,0
"2021","4/11/21","apr",11,4,14.4444444444444,78,0.361965798435328,0
"2021","4/11/21","apr",11,5,14.4444444444444,78,0.361965798435328,0
"2021","4/11/21","apr",11,6,14.4444444444444,78,0.361965798435328,0
"2021","4/11/21","apr",11,7,14.4444444444444,78,0.361965798435328,0
"2021","4/11/21","apr",11,8,15.5555555555556,72,0.494845811917701,0
"2021","4/11/21","apr",11,9,15,81,0.324015784101997,0
"2021","4/11/21","apr",11,10,15,87,0.221695010175051,0.01
"2021","4/11/21","apr",11,11,15,90,0.170534623211577,0.02
"2021","4/11/21","apr",11,12,15,93,0.119374236248104,0.03
"2021","4/11/21","apr",11,13,15.5555555555556,83,0.30044210009289,0.03
"2021","4/11/21","apr",11,14,15.5555555555556,83,0.30044210009289,0.01
"2021","4/11/21","apr",11,15,15.5555555555556,83,0.30044210009289,0
"2021","4/11/21","apr",11,16,16.1111111111111,81,0.347933953391343,0
"2021","4/11/21","apr",11,17,15,87,0.221695010175051,0.01
"2021","4/11/21","apr",11,18,13.8888888888889,89,0.174582604642682,0
"2021","4/11/21","apr",11,19,13.8888888888889,89,0.174582604642682,0.01
"2021","4/11/21","apr",11,20,13.8888888888889,89,0.174582604642682,0
"2021","4/11/21","apr",11,21,13.3333333333333,97,0.0459223014787555,0
"2021","4/11/21","apr",11,22,13.3333333333333,93,0.107152036783763,0.02
"2021","4/11/21","apr",11,23,12.7777777777778,89,0.162375088517276,0
"2021","4/12/21","apr",12,0,12.2222222222222,90,0.142324868860485,0
"2021","4/12/21","apr",12,1,11.6666666666667,89,0.150923488642766,0
"2021","4/12/21","apr",12,2,11.1111111111111,97,0.0396732309069268,0.01
"2021","4/12/21","apr",12,3,10,96,0.0491185047735752,0.04
"2021","4/12/21","apr",12,4,10,93,0.0859573833537566,0.02
"2021","4/12/21","apr",12,5,9.44444444444444,90,0.118298937094126,0.01
"2021","4/12/21","apr",12,6,8.88888888888889,93,0.0797629934776183,0
"2021","4/12/21","apr",12,7,8.33333333333333,93,0.0768157678749675,0.01
"2021","4/12/21","apr",12,8,8.33333333333333,90,0.109736811249954,0.01
"2021","4/12/21","apr",12,9,7.22222222222222,86,0.14241486980869,0
"2021","4/12/21","apr",12,10,6.66666666666667,85,0.146873545552518,0.01
"2021","4/12/21","apr",12,11,6.11111111111111,89,0.103655980189529,0
"2021","4/12/21","apr",12,12,6.11111111111111,93,0.0659628964842455,0.01
"2021","4/12/21","apr",12,13,6.66666666666667,89,0.107707266738513,0.01
"2021","4/12/21","apr",12,14,6.66666666666667,93,0.0685409879245082,0.01
"2021","4/12/21","apr",12,15,7.22222222222222,93,0.071207434904345,0.01
"2021","4/12/21","apr",12,16,7.22222222222222,93,0.071207434904345,0.01
"2021","4/12/21","apr",12,17,7.22222222222222,93,0.071207434904345,0.02
"2021","4/12/21","apr",12,18,7.22222222222222,93,0.071207434904345,0
"2021","4/12/21","apr",12,19,6.66666666666667,96,0.0391662788140047,0.01
"2021","4/12/21","apr",12,20,NA,NA,NA,0
"2021","4/12/21","apr",12,21,6.66666666666667,96,0.0391662788140047,0
"2021","4/12/21","apr",12,22,6.66666666666667,96,0.0391662788140047,0.01
"2021","4/12/21","apr",12,23,6.66666666666667,96,0.0391662788140047,0.01
"2021","4/13/21","apr",13,0,6.66666666666667,96,0.0391662788140047,0.01
"2021","4/13/21","apr",13,1,6.66666666666667,96,0.0391662788140047,0
"2021","4/13/21","apr",13,2,6.66666666666667,96,0.0391662788140047,0.01
"2021","4/13/21","apr",13,3,6.66666666666667,96,0.0391662788140047,0.01
"2021","4/13/21","apr",13,4,6.66666666666667,93,0.0685409879245082,0
"2021","4/13/21","apr",13,5,5.55555555555556,92,0.072537877278676,0.01
"2021","4/13/21","apr",13,6,5,96,0.0348924384139885,0
"2021","4/13/21","apr",13,7,6.66666666666667,85,0.146873545552518,0.01
"2021","4/13/21","apr",13,8,8.88888888888889,73,0.307657260556528,0
"2021","4/13/21","apr",13,9,10.5555555555556,61,0.49702864091722,0
"2021","4/13/21","apr",13,10,11.6666666666667,56,0.603693954571062,0.01
"2021","4/13/21","apr",13,11,12.7777777777778,38,0.915205044370101,0.01
"2021","4/13/21","apr",13,12,14.4444444444444,39,1.00363244111614,0
"2021","4/13/21","apr",13,13,15.5555555555556,36,1.13107614152617,0.01
"2021","4/13/21","apr",13,14,16.1111111111111,33,1.2269249935379,0.01
"2021","4/13/21","apr",13,15,16.6666666666667,34,1.2521344860017,0
"2021","4/13/21","apr",13,16,17.2222222222222,37,1.23806757907726,0.01
"2021","4/13/21","apr",13,17,16.6666666666667,44,1.0624171396378,0
"2021","4/13/21","apr",13,18,13.8888888888889,59,0.650716980940905,0.01
"2021","4/13/21","apr",13,19,12.7777777777778,64,0.531409380601994,0
"2021","4/13/21","apr",13,20,12.2222222222222,69,0.441207093467504,0
"2021","4/13/21","apr",13,21,9.44444444444444,86,0.165618511931776,0.01
"2021","4/13/21","apr",13,22,8.33333333333333,93,0.0768157678749675,0
"2021","4/13/21","apr",13,23,7.77777777777778,96,0.042265608734779,0
"2021","4/14/21","apr",14,0,7.22222222222222,100,0,0
"2021","4/14/21","apr",14,1,5.55555555555556,100,0,0
"2021","4/14/21","apr",14,2,5,100,0,0
"2021","4/14/21","apr",14,3,4.44444444444444,100,0,0
"2021","4/14/21","apr",14,4,5,100,0,0.01
"2021","4/14/21","apr",14,5,5.55555555555556,100,0,0
"2021","4/14/21","apr",14,6,6.11111111111111,97,0.0282698127789623,0
"2021","4/14/21","apr",14,7,7.22222222222222,97,0.0305174721018621,0
"2021","4/14/21","apr",14,8,9.44444444444444,90,0.118298937094126,0
"2021","4/14/21","apr",14,9,12.7777777777778,77,0.339511548717941,0
"2021","4/14/21","apr",14,10,15,62,0.648031568203993,0
"2021","4/14/21","apr",14,11,17.2222222222222,37,1.23806757907726,0
"2021","4/14/21","apr",14,12,17.2222222222222,43,1.1201563810699,0
"2021","4/14/21","apr",14,13,18.3333333333333,38,1.30674109457356,0
"2021","4/14/21","apr",14,14,18.3333333333333,36,1.34889403310819,0
"2021","4/14/21","apr",14,15,18.8888888888889,36,1.39661273078281,0
"2021","4/14/21","apr",14,16,18.3333333333333,38,1.30674109457356,0
"2021","4/14/21","apr",14,17,13.3333333333333,60,0.612297353050073,0
"2021","4/14/21","apr",14,18,13.3333333333333,57,0.658219654528828,0
"2021","4/14/21","apr",14,19,11.6666666666667,52,0.658575223168432,0
"2021","4/14/21","apr",14,20,11.1111111111111,50,0.661220515115445,0
"2021","4/14/21","apr",14,21,9.44444444444444,66,0.402216386120028,0
"2021","4/14/21","apr",14,22,10,61,0.478905421542358,0
"2021","4/14/21","apr",14,23,10,56,0.540303552509326,0
"2021","4/15/21","apr",15,0,8.88888888888889,63,0.421604394095982,0
"2021","4/15/21","apr",15,1,8.33333333333333,71,0.318236752624866,0
"2021","4/15/21","apr",15,2,8.33333333333333,68,0.351157795999852,0
"2021","4/15/21","apr",15,3,7.22222222222222,74,0.264484758216139,0
"2021","4/15/21","apr",15,4,7.77777777777778,71,0.306425663327148,0
"2021","4/15/21","apr",15,5,6.66666666666667,76,0.234997672884028,0
"2021","4/15/21","apr",15,6,6.66666666666667,76,0.234997672884028,0
"2021","4/15/21","apr",15,7,7.77777777777778,68,0.338124869878232,0
"2021","4/15/21","apr",15,8,6.66666666666667,73,0.264372381994532,0
"2021","4/15/21","apr",15,9,6.66666666666667,73,0.264372381994532,0
"2021","4/15/21","apr",15,10,6.66666666666667,79,0.205622963773525,0
"2021","4/15/21","apr",15,11,5.55555555555556,89,0.0997395812581795,0.02
"2021","4/15/21","apr",15,12,5,93,0.0610617672244799,0.05
"2021","4/15/21","apr",15,13,4.44444444444444,93,0.0587338690317107,0.02
"2021","4/15/21","apr",15,14,4.44444444444444,89,0.092296079906974,0.01
"2021","4/15/21","apr",15,15,5,89,0.0959542056384683,0
"2021","4/15/21","apr",15,16,5.55555555555556,79,0.190411927856524,0
"2021","4/15/21","apr",15,17,5,76,0.209354630483931,0
"2021","4/15/21","apr",15,18,5,73,0.235523959294422,0
"2021","4/15/21","apr",15,19,4.44444444444444,76,0.20137326525158,0.01
"2021","4/15/21","apr",15,20,3.88888888888889,72,0.225938414355725,0
"2021","4/15/21","apr",15,21,3.33333333333333,76,0.186211482020318,0
"2021","4/15/21","apr",15,22,2.22222222222222,79,0.150557971341993,0
"2021","4/15/21","apr",15,23,2.22222222222222,82,0.129049689721708,0
"2021","4/16/21","apr",16,0,2.77777777777778,82,0.134261668819317,0
"2021","4/16/21","apr",16,1,2.77777777777778,78,0.164097595223609,0.01
"2021","4/16/21","apr",16,2,2.22222222222222,89,0.0788636992743771,0
"2021","4/16/21","apr",16,3,1.66666666666667,96,0.0275593787610443,0
"2021","4/16/21","apr",16,4,1.66666666666667,96,0.0275593787610443,0
"2021","4/16/21","apr",16,5,1.66666666666667,96,0.0275593787610443,0.01
"2021","4/16/21","apr",16,6,1.66666666666667,100,0,0
"2021","4/16/21","apr",16,7,0.555555555555556,100,0,0.01
"2021","4/16/21","apr",16,8,0.555555555555556,100,0,0
"2021","4/16/21","apr",16,9,1.11111111111111,100,0,0
"2021","4/16/21","apr",16,10,1.66666666666667,100,0,0
"2021","4/16/21","apr",16,11,3.33333333333333,97,0.0232764352525398,0
"2021","4/16/21","apr",16,12,3.88888888888889,96,0.0322769163365321,0.01
"2021","4/16/21","apr",16,13,4.44444444444444,93,0.0587338690317107,0
"2021","4/16/21","apr",16,14,4.44444444444444,97,0.0251716581564474,0
"2021","4/16/21","apr",16,15,3.88888888888889,100,0,0
"2021","4/16/21","apr",16,16,4.44444444444444,97,0.0251716581564474,0
"2021","4/16/21","apr",16,17,3.88888888888889,96,0.0322769163365321,0.01
"2021","4/16/21","apr",16,18,3.33333333333333,100,0,0
"2021","4/16/21","apr",16,19,3.33333333333333,100,0,0
